Epoch,Composite Loss,output_1_loss_Loss_CantileverPINN,output_1_loss_Loss_CantileverPINN_tuned,output_2_loss_Loss_CantileverPINN,output_2_loss_Loss_CantileverPINN_tuned,output_3_loss_Loss_CantileverPINN,output_3_loss_Loss_CantileverPINN_tuned,output_4_loss_Loss_CantileverPINN,output_4_loss_Loss_CantileverPINN_tuned,output_5_loss_Loss_CantileverPINN,output_5_loss_Loss_CantileverPINN_tuned,output_6_loss_Loss_CantileverPINN,output_6_loss_Loss_CantileverPINN_tuned
85,1.6056733329605777e-06,8.028366664802888e-07,2.998486934302491e-06,1.8143222746402898e-07,3.8237712374211696e-07,3.176331802023924e-07,2.6038874239020515e-06,2.63380883325226e-07,6.601901247904607e-10,2.448809688360143e-08,7.044126615340929e-09,1.5902330119388353e-08,4.516217622096974e-09
86,1.63956394771958e-06,8.197820875466277e-07,3.6236097002984025e-06,1.5203151804144e-07,3.7820163356627745e-07,3.8598608398388023e-07,3.2327070584869944e-06,2.481176863966539e-07,6.763562487854813e-10,2.081033301237767e-08,7.486073094753465e-09,1.2836582463648938e-08,4.537481501643015e-09
87,1.5969809510352206e-06,7.984904755176103e-07,2.575909775259788e-06,1.700659879588784e-07,3.749683799014747e-07,3.4080264299518603e-07,2.1890978132432792e-06,2.516936774554779e-07,5.051334905914473e-10,2.1064460398179108e-08,7.025851456177179e-09,1.4863816844012945e-08,4.313301715797024e-09
88,1.5648586213501403e-06,7.824293106750702e-07,2.88802925751952e-06,1.5340468451086053e-07,3.7075602676850394e-07,3.3775847896322375e-07,2.5052952423720853e-06,2.5483512899882044e-07,4.5817227789513026e-10,2.3469748811066893e-08,6.865037871506274e-09,1.2961293371915872e-08,4.65285898698653e-09
89,1.2374596281006234e-06,6.187298140503117e-07,2.6517939204495633e-06,1.343911577578183e-07,3.680575844100531e-07,2.8593402134902135e-07,2.2721592358720955e-06,1.7156402520868141e-07,5.864826957413527e-10,1.6009291670116e-08,6.67735866599628e-09,1.0831067598360278e-08,4.31281055313093e-09
90,1.7110174894696684e-06,8.555087447348342e-07,3.2919954264798434e-06,1.807866709668815e-07,3.64878985692485e-07,3.5310455359649495e-07,2.9155028187233256e-06,2.758221171461628e-07,5.245370804374261e-10,2.8420473086043785e-08,6.755231041211118e-09,1.737472565821463e-08,4.3332226695724785e-09
91,1.3120342146066832e-06,6.560171073033416e-07,3.2101027045428054e-06,1.3437215784506407e-07,3.6137444681116904e-07,3.1785273790774227e-07,2.8371377993607894e-06,1.767373873917677e-07,6.319370582374972e-10,1.70084906159218e-08,6.535801233553684e-09,1.004629623935216e-08,4.422051613772737e-09
92,1.5888739426372922e-06,7.944369713186461e-07,2.352846649955609e-06,1.550555168705614e-07,3.5787195429293206e-07,3.445392735557107e-07,1.9839112610497978e-06,2.585686047495983e-07,4.79704775901979e-10,2.276845734172639e-08,6.317381284759449e-09,1.35048834337681e-08,4.266290432042297e-09
93,1.3003990488869022e-06,6.501995244434511e-07,2.8503077373898122e-06,1.292956568477166e-07,3.5481926374814066e-07,3.10851760332298e-07,2.484135166014312e-06,1.8385500766271434e-07,5.956354298675137e-10,1.6126501023450146e-08,6.293864984741049e-09,1.00709955930256e-08,4.462269220795179e-09
94,1.5132216049096314e-06,7.566107456113969e-07,2.4031639895838453e-06,1.6385865819756873e-07,3.506693246890791e-07,3.386425646567659e-07,2.0415393464645604e-06,2.172614159690056e-07,4.661850350196062e-10,2.1855459664266164e-08,6.189506684961543e-09,1.4992654229217806e-08,4.301534684003627e-09
95,1.3596289818451623e-06,6.798144909225812e-07,2.77297340289806e-06,1.4372071177604084e-07,3.4707341001194436e-07,3.151263285872119e-07,2.4149155706254533e-06,1.8891397246534325e-07,6.114760919828655e-10,2.003601373701258e-08,6.0341251995055245e-09,1.201745369883156e-08,4.337530334908024e-09
96,1.3996012739880825e-06,6.998006369940413e-07,2.7637684070214164e-06,1.436635557183763e-07,3.441455476149713e-07,3.182420300618105e-07,2.4090963961498346e-06,2.07332590207443e-07,4.940540754283518e-10,1.8982365901365483e-08,5.7198867864372005e-09,1.1579962766461449e-08,4.310998225065532e-09
97,1.1992236750302254e-06,5.996118375151127e-07,2.429765572742326e-06,1.2856169462338585e-07,3.403094126497308e-07,2.8733742851727584e-07,2.0788988877029624e-06,1.593132452626378e-07,5.598650432148133e-10,1.460952603338228e-08,5.745555586855744e-09,9.789772548174369e-09,4.25200363807221e-09
98,1.4268081258705934e-06,7.134041197787155e-07,2.601468850116362e-06,1.4721952368290658e-07,3.3706362501106923e-07,3.379593920271873e-07,2.254191485917545e-06,1.9435377396348485e-07,4.729109881473903e-10,2.1875720790376363e-08,5.698583827040693e-09,1.1995766158179322e-08,4.042298495932073e-09
99,1.3180512041799375e-06,6.590257157768065e-07,2.480023567841272e-06,1.4731018893598957e-07,3.341593526329234e-07,3.009466809089645e-07,2.135217755494523e-06,1.7868828194878006e-07,6.271824171122375e-10,1.9698918052313275e-08,5.6099289658106954e-09,1.2381831560048795e-08,4.407645803894411e-09
100,1.2760834806613275e-06,6.380417403306637e-07,2.423369096504757e-06,1.3453178837607993e-07,3.3059276915992086e-07,2.8677581553893106e-07,2.0826776108151535e-06,1.8827617509487027e-07,5.993633367396001e-10,1.7505913163518017e-08,5.351175946799458e-09,1.0952217799342634e-08,4.144351084534037e-09
101,1.2874032790932688e-06,6.437016963900533e-07,2.714974243644974e-06,1.449499364980511e-07,3.267582542321179e-07,2.921565567248763e-07,2.378286353632575e-06,1.7550598840898601e-07,5.258899427040831e-10,1.8056493189533285e-08,5.215526677204707e-09,1.3032341428242944e-08,4.186803348460444e-09
102,1.3099528359816759e-06,6.549764179908379e-07,2.1742730496043805e-06,1.3299084855589172e-07,3.2332951604985283e-07,2.999939567871479e-07,1.8412559938951745e-06,1.9103971737877146e-07,5.519753543126171e-10,1.9987334454185657e-08,5.107746670063307e-09,1.0964298802207395e-08,4.0265932810257254e-09
103,1.2079810858267592e-06,6.039905429133796e-07,2.3561085527035175e-06,1.3104312301948084e-07,3.1953265988704516e-07,2.722953240663628e-07,2.0265838429622818e-06,1.702988470242417e-07,5.920022250194279e-10,1.878174593628046e-08,5.168304451075301e-09,1.1571446911773364e-08,4.231471173454793e-09
104,1.2262697737241979e-06,6.131348868620989e-07,2.3667448658670764e-06,1.2484893829878274e-07,3.1678649747846066e-07,2.8991092904107063e-07,2.0408344880706863e-06,1.7226865622888e-07,5.963101679107297e-10,1.6247941658775744e-08,4.813319520735604e-09,9.858376337490427e-09,3.7141296704845672e-09
105,1.2556379260786343e-06,6.27819019882736e-07,2.5056663162104087e-06,1.3305708534971927e-07,3.127808270164678e-07,2.97919740432917e-07,2.1828261651535286e-06,1.6650479039981292e-07,7.534046164714425e-10,1.8229247444878638e-08,5.116550738648584e-09,1.2108603009153285e-08,4.190230384892857e-09
106,1.2261156143722474e-06,6.130577503427048e-07,2.565536988186068e-06,1.304063061979832e-07,3.095871647929016e-07,2.897159845360875e-07,2.246810026917956e-06,1.6484857212617499e-07,6.403494956508382e-10,1.7458004819559392e-08,4.6033363787501e-09,1.0628704139037382e-08,3.895376465834488e-09
107,1.233582565873803e-06,6.167912829369016e-07,2.2847850686957827e-06,1.3170787838134856e-07,3.059678022054868e-07,2.8471137625274423e-07,1.969403456314467e-06,1.6727848617392738e-07,8.04902700046739e-10,2.11512034553607e-08,4.545132270550312e-09,1.1942178801405134e-08,4.0624965613744735e-09
108,1.5564777413601405e-06,7.782388706800702e-07,1.9260992303316016e-06,1.4806281001256139e-07,3.0235960934987816e-07,3.719439121141477e-07,1.6144812207130599e-06,2.2060372373289283e-07,5.8884908060719e-10,2.3727443121401848e-08,4.704626466178752e-09,1.3901051865161662e-08,3.965130002114847e-09
109,9.7070301308122e-07,4.8535150654061e-07,2.6685600005293963e-06,1.1882764283654978e-07,2.995824388563051e-07,2.0854601245900994e-07,2.360068037887686e-06,1.342954334404567e-07,6.349609726896688e-10,1.411131833606305e-08,4.490367633280812e-09,9.570941372771813e-09,3.782014701414482e-09
110,1.1326136473144288e-06,5.663068236572144e-07,2.261126610392239e-06,1.2279254235636472e-07,2.9563520342890115e-07,2.7155837756254186e-07,1.9566375613067066e-06,1.4441162932143925e-07,5.408051229061073e-10,1.7309258026898533e-08,4.36899671996116e-09,1.0234949776588564e-08,3.94406374226719e-09
111,1.0207830882791313e-06,5.103915441395657e-07,1.8811775817084708e-06,1.0141445017097794e-07,2.92085616138138e-07,2.484169385752466e-07,1.5804292843313306e-06,1.385946859500109e-07,6.360847959463456e-10,1.3618953964567027e-08,4.211650139751555e-09,8.346333402187156e-09,3.812038684714025e-09
112,1.3221174413047265e-06,6.610587774957821e-07,2.2564095161214937e-06,1.3173675483812985e-07,2.885814183173352e-07,3.194755606727995e-07,1.959516566785169e-06,1.8073826879572152e-07,5.850411266550282e-10,1.8065920315279982e-08,4.042390422398512e-09,1.1042374126191135e-08,3.6858436303077724e-09
113,8.49525235935289e-07,4.247626179676445e-07,2.241617721665534e-06,9.446969784221437e-08,2.852363252259238e-07,2.0730630012621987e-07,1.947984173966688e-06,1.045309474534406e-07,6.258487061927553e-10,1.1437552238646731e-08,4.1096130942719356e-09,7.017854741775409e-09,3.6631091493433132e-09
114,1.1153979357914068e-06,5.576988542088657e-07,1.7636912161833607e-06,1.0899361058136492e-07,2.815449136051029e-07,2.7640072630674695e-07,1.473582642574911e-06,1.4933978320641472e-07,5.62300650486236e-10,1.4491396527205325e-08,3.912784318771401e-09,8.473847401546664e-09,4.0887777608134e-09
115,1.225392907144851e-06,6.126964535724255e-07,2.168737637475715e-06,1.3387773378781276e-07,2.792715463328932e-07,2.8994563194828515e-07,1.881460093500209e-06,1.5741622405585076e-07,6.041410149926207e-10,1.8526414180541906e-08,3.965442640918582e-09,1.2930566839486346e-08,3.4367406698265768e-09
116,9.56615053837595e-07,4.783075269187975e-07,2.0179650164209306e-06,1.021608468931845e-07,2.7530026613931113e-07,2.341496241342611e-07,1.7348141909678816e-06,1.2116348102608754e-07,6.391989160192679e-10,1.3228392603537031e-08,3.5649045937447e-09,7.605236440610952e-09,3.6463501107419916e-09
117,1.1165711839566939e-06,5.582855919783469e-07,2.0420570763235446e-06,9.431493452893847e-08,2.7143383363181783e-07,3.072283902838535e-07,1.7624842030272703e-06,1.3758122463514155e-07,6.520232687101668e-10,1.1682457667916424e-08,3.6806964143210052e-09,7.47853245997021e-09,3.8053267203963514e-09
118,9.891066383715952e-07,4.945532623423787e-07,1.9881417756550945e-06,1.1683141565299593e-07,2.6921202334051486e-07,2.1108530745550524e-07,1.711051936581498e-06,1.408466232533101e-07,7.05474234585779e-10,1.5434979516726344e-08,3.490933098149185e-09,1.0355205581902283e-08,3.6802931813184614e-09
119,1.063367562892381e-06,5.316837814461906e-07,2.0397612843225943e-06,1.1304458524818983e-07,2.6506177164264955e-07,2.562454142207571e-07,1.7667869087745203e-06,1.3915310148604476e-07,6.822101772385736e-10,1.3534627640865438e-08,3.631584588603687e-09,9.706057291225534e-09,3.5998557468275294e-09
120,9.70771225183853e-07,4.853856125919265e-07,2.29637203119637e-06,9.663516209457157e-08,2.622237786908954e-07,2.509276271212002e-07,2.026534730248386e-06,1.1599180282928501e-07,8.096583958838721e-10,1.2995250209257847e-08,3.340355769765324e-09,8.836125608979728e-09,3.4613993893373163e-09
121,1.0502211580387666e-06,5.25110692706221e-07,1.6987017943392857e-06,1.046757915901253e-07,2.587865708392201e-07,2.6100462946487824e-07,1.4324386938824318e-06,1.3541630039526353e-07,6.700965893280397e-10,1.4450938223831145e-08,3.207047516440298e-09,9.563312808325009e-09,3.598711106889141e-09
122,9.373143257107586e-07,4.686571628553793e-07,2.0888780909444904e-06,9.091314723264077e-08,2.554348554895114e-07,2.384405490829522e-07,1.8259962644151528e-06,1.1926036336262769e-07,7.593954909346223e-10,1.234727964316562e-08,3.273515902790791e-09,7.696042914062673e-09,3.4142995097852236e-09
123,1.0780639740914921e-06,5.390319870457461e-07,1.6439272485513357e-06,1.088692656026069e-07,2.5161168082377117e-07,2.6128446961593e-07,1.3849333981852396e-06,1.4376557544437674e-07,7.573436322516613e-10,1.4262684366883605e-08,3.0960600749807554e-09,1.0849823262049085e-08,3.5274501097859456e-09
124,1.1587817425606772e-06,5.793908712803386e-07,1.976018438654137e-06,1.0783660542301732e-07,2.489160237928445e-07,3.106264898633526e-07,1.7200217143908958e-06,1.3713905389067804e-07,8.002269957785302e-10,1.3508580920529312e-08,3.1096958341692016e-09,1.0280056805811455e-08,3.1718712101280744e-09
125,7.96794211055385e-07,3.983971055276925e-07,1.907719934024499e-06,8.086618663583067e-08,2.456243066717434e-07,2.099109650544051e-07,1.654843572396203e-06,9.19254716791329e-08,7.006009106191868e-10,9.561961000770225e-09,2.9848665761278426e-09,6.132689467364116e-09,3.5655047803118123e-09
126,9.318871434516041e-07,4.6594357172580203e-07,1.7222229189428617e-06,9.306049264523608e-08,2.4257204245259345e-07,2.3653623770769627e-07,1.4729985196026973e-06,1.182251736508988e-07,6.778455019507135e-10,1.0425978302919248e-08,2.7966609028595713e-09,7.695796000461996e-09,3.1776381526071873e-09
127,1.1734869076462928e-06,5.867433969797275e-07,1.8344726413488388e-06,1.0383003257175005e-07,2.390322890732932e-07,3.0223432645470893e-07,1.5886930668784771e-06,1.5698864785917976e-07,7.438402671589017e-10,1.4038085360823516e-08,2.8561315534858522e-09,9.652406873783548e-09,3.147677452020048e-09
128,8.089842253866664e-07,4.044921126933332e-07,1.9604360659286613e-06,9.338210560372318e-08,2.3613192468019406e-07,2.0314007542765466e-07,1.7176899973492255e-06,8.918042482264354e-08,7.76909925281899e-10,1.1293623813912745e-08,2.707925217393381e-09,7.495955856029468e-09,3.128934222829116e-09
129,8.956688475336705e-07,4.478344806102541e-07,1.6250644421234028e-06,9.064412154202728e-08,2.3319539366184472e-07,2.242527870066624e-07,1.3851691846866743e-06,1.1268853228330045e-07,7.624740283596054e-10,1.2079951261512178e-08,2.638327778470284e-09,8.16890555199734e-09,3.2989031506502897e-09
130,9.348049729851482e-07,4.6740242964915524e-07,1.8125483620679006e-06,9.873305373275798e-08,2.2978950653396168e-07,2.3238195012709184e-07,1.5764770751047763e-06,1.1307383118719372e-07,7.110683153399577e-10,1.3856576330795178e-08,2.5873714282198534e-09,9.35692767711771e-09,2.9820415026193814e-09
131,8.61757882830716e-07,4.3087891299364856e-07,1.8374711316937464e-06,7.964020198869548e-08,2.2702734270296787e-07,2.3070620613907522e-07,1.604174030944705e-06,1.0450884957435846e-07,7.799543788600261e-10,9.183675153678905e-09,2.4339401605288913e-09,6.840071176128504e-09,3.055356856407343e-09
132,8.2850215221697e-07,4.14251076108485e-07,1.5333499732150813e-06,7.990341543973045e-08,2.2358426576829515e-07,2.178966127530657e-07,1.3036855079917586e-06,1.0053404508880703e-07,6.342582570262323e-10,9.086626562293532e-09,2.446173708037236e-09,6.830394028156661e-09,2.9980999904921646e-09
133,9.14513805128081e-07,4.5725693098574993e-07,1.8581475842438522e-06,9.680428547653719e-08,2.2091496987286519e-07,2.291110376972938e-07,1.6312869774992578e-06,1.0890285295772628e-07,7.39664829385589e-10,1.2516685465868704e-08,2.3489588052427735e-09,9.921937049739427e-09,2.8567639365206787e-09
134,8.915753824112471e-07,4.4578769120562356e-07,1.6887346419025562e-06,8.065781997856902e-08,2.1796286375774798e-07,2.3601411669460504e-07,1.4646577710664133e-06,1.1132973298799698e-07,8.335507284407129e-10,1.0097133795738955e-08,2.301476342836395e-09,7.688761627377971e-09,2.9778979282468754e-09
135,8.836374831844296e-07,4.4181868474879593e-07,1.6988697097986005e-06,7.650356081967402e-08,2.150739817352587e-07,2.3819424654902832e-07,1.4779957382415887e-06,1.105371367771113e-07,8.003833706915486e-10,9.434832470844867e-09,2.13478368316089e-09,7.148874381357473e-09,2.8640920746170195e-09
136,9.378472327625786e-07,4.689236732247082e-07,1.5313670473915408e-06,1.0131194727591719e-07,2.1231736013760383e-07,2.2579403946565435e-07,1.3132928415870992e-06,1.2061151721809438e-07,6.921702100370908e-10,1.0182851006845794e-08,2.201105964161343e-09,1.1023249868458151e-08,2.8632809456752284e-09
137,1.0506837497814558e-06,5.253418748907279e-07,1.5213280448733713e-06,9.780661258673717e-08,2.0948529311226594e-07,2.669159187007608e-07,1.3062162906862795e-06,1.3741062332428555e-07,7.236000132415654e-10,1.3774068996497135e-08,2.1462982502384875e-09,9.43467526326458e-09,2.755118799768752e-09
138,7.805795121385017e-07,3.9028975606925087e-07,1.7040863440342946e-06,9.459582628323915e-08,2.0691692270702333e-07,1.8860771433537593e-07,1.4914829762346926e-06,8.733220369094852e-08,8.21594126065861e-10,1.0009461703930356e-08,2.0606862882743826e-09,9.744399065425569e-09,2.802611698271562e-09
139,7.559236792076263e-07,3.7796183960381313e-07,1.8687237570702564e-06,7.232393528511238e-08,2.0453026650102402e-07,2.0602914219125523e-07,1.6587732716288883e-06,8.411387142359672e-08,9.103842124602579e-10,9.338707585015982e-09,1.9365822279127087e-09,6.1562417386085144e-09,2.5733353226087274e-09
140,8.380104645766551e-07,4.1900523228832753e-07,1.4235527032724349e-06,7.768946375108499e-08,2.0160055669293797e-07,2.2905480534518574e-07,1.2166175338279572e-06,9.548194412900557e-08,7.270440360862551e-10,8.942120821586741e-09,2.086541384116458e-09,7.836908011427113e-09,2.5209041520923847e-09
141,9.143660690824618e-07,4.571830345412309e-07,1.6423821307398612e-06,9.341626849845852e-08,1.9918033444810135e-07,2.2429816226576804e-07,1.4378427977135289e-06,1.1533022359344614e-07,8.761231740095354e-10,1.3670439891200203e-08,1.763924561970498e-09,1.046809039451091e-08,2.7180300232743093e-09
142,7.694756618548126e-07,3.847378309274063e-07,1.3727168379773502e-06,7.361862230936822e-08,1.9684371466155426e-07,2.056162173857956e-07,1.1707536486937897e-06,9.085378138706801e-08,7.749950681201767e-10,7.567749094050669e-09,1.85632031968197e-09,7.081445208001469e-09,2.487585692989569e-09
143,7.680744715798937e-07,3.8403723578994686e-07,1.5796365460118977e-06,6.95058943733784e-08,1.938147278224278e-07,2.0178936210868414e-07,1.3804633454128634e-06,9.718120708157585e-08,8.663345596460204e-10,8.31676061352482e-09,1.865254617428036e-09,7.24416526765026e-09,2.6259430185859856e-09
144,8.130589321808657e-07,4.0652946609043283e-07,1.349144781670475e-06,8.313056554243303e-08,1.91639813351685e-07,1.9908635806586972e-07,1.1526933576533338e-06,1.0404147587905754e-07,7.131414347938403e-10,1.0780855319580951e-08,1.652892600567668e-09,9.490205954421072e-09,2.4442614598996215e-09
145,8.86663428900647e-07,4.433317144503235e-07,1.5400750044136657e-06,8.739070267438365e-08,1.8928341205537436e-07,2.264501262061458e-07,1.3458039802571875e-06,1.0899079683213131e-07,8.68325134018022e-10,1.159657703198036e-08,1.6562460292135484e-09,8.903725756681524e-09,2.4621042982175823e-09
146,7.365865144493e-07,3.6829325722465e-07,1.5608785588483443e-06,7.02629918691855e-08,1.8699651604947576e-07,1.9478902402170206e-07,1.368994503536669e-06,8.815995045097225e-08,8.140416118962435e-10,8.826515518478573e-09,1.7080541425684714e-09,6.254625706247907e-09,2.3655128966737493e-09
147,9.094591177927214e-07,4.547295588963607e-07,1.5239394315358368e-06,1.0178342080280345e-07,1.847489130568647e-07,2.1913957937158557e-07,1.3342043985176133e-06,1.0600950162142908e-07,9.42016242788668e-10,1.5727893654116087e-08,1.5146134346721851e-09,1.2069356181143576e-08,2.528681264379884e-09
148,8.414432386416593e-07,4.2072161932082963e-07,1.3186164551370894e-06,7.353767728091043e-08,1.8240672261526925e-07,2.241993115603691e-07,1.1316886912027257e-06,1.08847430624337e-07,8.234852244548563e-10,6.646212469263446e-09,1.5337116021640895e-09,7.491057552044822e-09,2.163283108203018e-09
149,6.671982646366814e-07,3.335991323183407e-07,1.5179306274148985e-06,6.139922703596312e-08,1.7956746489744546e-07,1.7842896227193705e-07,1.3336957636056468e-06,8.198141188131558e-08,8.3212636781127e-10,6.0199378815184446e-09,1.6055697882322306e-09,5.769603461658335e-09,2.2300237212391494e-09
150,7.39849099318235e-07,3.699245496591175e-07,1.4220416915122769e-06,5.962760951661039e-08,1.7820609343743854e-07,2.032180788091864e-07,1.2393680890454561e-06,9.463376926532874e-08,8.903112691527326e-10,6.583074529942223e-09,1.3822608613267562e-09,5.862018426228133e-09,2.1942681005526765e-09
151,8.150018970809469e-07,4.0750094854047347e-07,1.3609305824502371e-06,8.723323929871185e-08,1.7614777902963397e-07,1.9580254217999027e-07,1.1803414281530422e-06,1.0275129369574643e-07,8.028312459273934e-10,1.1414724276903598e-08,1.4619986332675694e-09,1.0299095798416147e-08,2.1768884472805894e-09
